"grdc_no","wmo_reg","sub_reg","river","station","country","latitude","longitude","area","altitude","d_start","d_end","d_yrs","d_miss","m_start","m_end","m_yrs","m_miss","t_start","t_end","t_yrs","lta_discharge","r_volume_yr","r_height_yr"
"1813460","1","13","GAMBIA","WASSADOU AMONT","SN","13.35","-13.37","21200","5","1979","1989","11","60.81599124","1970","1994","25","24.32432432","1970","1994","25","87.181","2.749340016","129.6858498"
"1813500","1","13","GAMBIA","SIMENTI","SN","13.03","-13.3","20500","10","1979","1989","11","52.91005291","1970","1994","25","20.94594595","1970","1994","25","89.173","2.812159728","137.1785233"
"1813550","1","13","DIAGHA","PONT ROUTIER","SN","12.62","-12.77","760","47","1979","1985","7","34.03284672","1972","1985","14","15.38461538","1972","1985","14","4.899","0.154494864","203.2827158"
"1813600","1","13","NIOKOLO KOBA","PONT ROUTIER","SN","13.07","-12.73","3000","48","1977","1987","11","14.89594743","1970","1987","18","14.21568627","1970","1987","18","5.909","0.186346224","62.115408"
"1813650","1","13","TIOKOYE","PONT ROUTIER","SN","12.57","-12.53","950","113","1977","1989","13","23.07340499","1971","1989","19","18.05555556","1971","1989","19","8.896","0.280544256","295.3097432"
"1813700","1","13","GAMBIA","MAKO","SN","12.87","-12.35","10450","75","1979","1989","11","50.2337091","1970","1994","25","20.27027027","1970","1994","25","68.071","2.146687056","205.4245987"
"1813750","1","13","SILI","PONT ROUTIER","SN","12.53","-12.27","90","-999","1977","1989","13","16.13050422","1977","1989","13","13.88888889","1977","1989","13","0.358","0.011289888","125.4432"
"1813780","1","13","GAMBIA","KEDOUGOU","SN","12.55","-12.18","7550","102","1979","1989","11","50.01368738","1970","1994","25","12.16216216","1970","1994","25","62.23","1.96248528","259.9318252"
"1813800","1","13","DIAGUIRI","PONT ROUTIER","SN","12.63","-12.08","1010","-999","1977","1988","12","18.13277035","1977","1988","12","17.85714286","1977","1988","12","6.164","0.194387904","192.4632713"
"1814070","1","14","GEBA, RIO","SONACO","GW","12.43","-14.5","7340","4","","","","","1979","1993","15","33.88888889","1979","1993","15","1.47","0.04635792","6.315792916"
"1814400","1","14","GEBA, RIO","KAYANGA AVAL (PONT WASSADOU)","SN","12.83","-14.13","2870","-999","1979","1983","5","26.4301231","1979","1983","5","26.66666667","1979","1983","5","0.211","0.006654096","2.318500348"
"1815020","1","15","CORUBAL, RIO","SALTINHO AMONT","GW","11.56","-14.67","23840","26","","","","","1977","1994","18","0","1977","1994","18","314.938","9.931884768","416.6059047"
"1815070","1","15","CORUBAL, RIO","TCHE-TCHE","GW","11.93","-14.21","21880","35","","","","","1977","1994","18","0","1977","1994","18","282.442","8.907090912","407.0882501"
"1816100","1","16","PENTIOR","BOUNGA BAMBARA","SN","14.75","-17.17","88.5","-999","1982","1983","2","0","1982","1983","2","0","1982","1983","2","n.a.","n.a.","n.a."
"1816200","1","16","NEMA","NEMA BA","SN","13.73","-16.48","58","-999","1979","1983","5","27.09219858","1979","1983","5","26.08695652","1979","1983","5","0.003","9.4608E-5","1.631172414"
"1816400","1","16","CASAMANCE","KOLDA","GW","12.53","-14.56","3700","1","1979","1983","5","27.78918549","1967","1983","17","1.01010101","1967","1983","17","0.197","0.006212592","1.679078919"
"1816450","1","16","MARIGOT DE SARE KOUTAYEL","SARE KOUTAYEL","SN","12.92","-14.88","640","-999","1981","1983","3","0.547945205","1981","1983","3","0","1981","1983","3","0.005","0.00015768","0.246375"
"1816490","1","16","DIANGUINA, TIANGOL","SARE SARA","SN","12.83","-14.25","815","-999","1981","1983","3","1.095890411","1981","1983","3","0","1981","1983","3","0.016","0.000504576","0.619111656"
"1816500","1","16","KHORINE","MEDINA OMAR","SN","12.85","-14.73","385","-999","1977","1988","12","9.133897461","1977","1988","12","9.090909091","1977","1988","12","0.063","0.001986768","5.160436364"
"1834100","1","34","NIGER, RIVER","JEBBA","NG","9.18","4.82","-999","-999","","","","","1977","1977","1","0","1977","1977","1","1045.153","32.95994501","n.a."
"1834101","1","34","NIGER, RIVER","LOKOJA","NG","7.8","6.7667","-999","-999","1970","2006","37","12.02967674","2007","2012","6","44.44444444","1970","2012","43","5039.859","158.9369934","n.a."
"1834110","1","34","NIGER, RIVER","YIDERE BODE","NG","11.3833","4.1333","-999","-999","1984","2002","19","9.25014476","2007","2012","6","43.63636364","1984","2012","29","1006.076","31.72761274","n.a."
"1835300","1","35","DONGA, RIVER","DONGA","NG","7.72","10","-999","-999","","","","","1977","1977","1","0","1977","1977","1","473.11","14.91999696","n.a."
"1835500","1","35","GONGOLA, RIVER","DADIN KOWA","NG","10.29912","11.513371","-999","-999","","","","","1977","1977","1","0","1977","1977","1","128.233","4.043955888","n.a."
"1835800","1","35","BENUE RIVER","YOLA","NG","9.25","12.5","107000","-999","","","","","1960","1989","30","0","1960","1989","30","21.957","0.692435952","6.471364037"
"1835900","1","35","BENUE RIVER","IBI","NG","8.2","9.7333","-999","-999","1970","2002","33","50.86314736","2007","2008","2","14.28571429","1970","2008","39","1797.429","56.68372094","n.a."
"1837101","1","37","YOBE","YAU","NG","13.562167","13.234783","84140","292","1963","1978","16","69.70479705","","","","","1963","1978","16","20.686","0.652353696","7.75319344"
"1837102","1","37","YOBE","DAYA","NG","13.51675","13.133517","-999","298","1977","1978","2","0","","","","","1977","1978","2","n.a.","n.a.","n.a."
"1837103","1","37","YOBE","GASHAGAR","NG","13.376933","12.793817","83074","303","1963","1968","6","13.58159912","","","","","1963","1968","6","18.974","0.598364064","7.202783831"
"1837104","1","37","YOBE","DAMASAK","NG","13.277806","12.621056","82562","306","1963","1978","16","66.9236417","","","","","1963","1978","16","24.162","0.761972832","9.22909852"
"1837106","1","37","YOBE","GEIDAM","NG","12.989944","11.9705","67340","325","1958","2005","48","72.86759201","","","","","1958","2005","48","34.754","1.096002144","16.27564811"
"1837107","1","37","YOBE","GASHUA","NG","12.861889","11.045444","62150","335","1962","2005","44","20.79576266","","","","","1962","2005","44","36.794","1.160335584","18.6699209"
"1837200","1","37","KOMADUGU GANA","DAPCHI","NG","12.493528","11.50725","14504","338","1963","2005","43","79.58706661","","","","","1963","2005","43","n.a.","n.a.","n.a."
"1837202","1","37","KOMADUGU GANA","KARI","NG","11.253933","10.557183","5869","401","1963","1978","16","60.71362544","","","","","1963","1978","16","n.a.","n.a.","n.a."
"1837250","1","37","JAMAARE, RIVER","KATAGUM","NG","12.280889","10.367667","15000","358","1975","1998","24","34.89571127","","","","","1975","1998","24","62.369","1.966868784","131.1245856"
"1837253","1","37","JAMAARE, RIVER","FOGGO","NG","11.424033","9.950833","9842","407","1963","1982","20","21.91520468","","","","","1963","1982","20","77.116","2.431930176","247.0971526"
"1837255","1","37","JAMAARE, RIVER","BUNGA","NG","10.930033","9.60565","7977","473","1964","1998","35","17.41720276","","","","","1964","1998","35","56.962","1.796353632","225.1916299"
"1837275","1","37","DOGWALO","BIRNIN KUDU","NG","11.427783","9.487417","1891","419","1964","1978","15","51.86962607","","","","","1964","1978","15","n.a.","n.a.","n.a."
"1837285","1","37","IGGI","IGGI","NG","11.527967","9.336617","1334","415","1964","1978","15","35.45689827","","","","","1964","1978","15","4.274","0.134784864","101.0381289"
"1837400","1","37","HADEJIA","GABARUA (OLD BRANCH HADJERA)","NG","12.763333","10.680278","-999","347","1994","1995","2","50.20491803","","","","","1994","1995","2","n.a.","n.a.","n.a."
"1837401","1","37","HADEJIA","HADEJIA","NG","12.44065","10.03085","30435","357","1963","2006","44","8.293778063","","","","","1963","2006","44","24.431","0.770456016","25.31480256"
"1837408","1","37","HADEJIA","SOUTH BRANCH AT SUNTULMAWA","NG","12.097917","9.187867","18640","390","1971","1978","8","35.97861842","","","","","1971","1978","8","16.777","0.529079472","28.38409185"
"1837409","1","37","HADEJIA","DABI","NG","12.0797","8.959367","-999","394","1976","1980","5","4.972032318","","","","","1976","1980","5","34.042","1.073548512","n.a."
"1837410","1","37","HADEJIA","WUDIL","NG","11.79715","8.834067","16380","413","1963","2005","43","35.9115299","","","","","1963","2005","43","45.737","1.442362032","88.05629011"
"1837420","1","37","KAFIN HAUSA","KAFIN HAUSA","NG","12.26075","9.918306","-999","365","1973","2006","34","45.8238708","","","","","1973","2006","34","0.953","0.030053808","n.a."
"1837430","1","37","KANO RIVER","CHIROMAWA","NG","11.611367","8.377333","6975","466","1963","1996","34","45.30652932","","","","","1963","1996","34","24.98","0.78776928","112.9418323"
"1837431","1","37","KANO RIVER","TIGA DAM","NG","11.468333","8.4075","6553","497","1970","1999","30","70.59770768","","","","","1970","1999","30","27.202","0.857842272","130.9083278"
"1837432","1","37","KANO RIVER","FALGORE","NG","11.205556","8.636944","4481","537","1973","1973","1","56.77966102","","","","","1973","1973","1","n.a.","n.a.","n.a."
"1837433","1","37","KANO RIVER","RIRWAI","NG","10.753889","8.814722","943","663","1970","1978","9","36.56876791","","","","","1970","1978","9","n.a.","n.a.","n.a."
"1837440","1","37","DUKU, RIVER","YARYASA","NG","11.346583","8.3025","907","528","1973","1973","1","0","","","","","1973","1973","1","n.a.","n.a.","n.a."
"1837450","1","37","CHALAWA, RIVER","CHALLAWA BRIDGE","NG","11.9049","8.4133","6890","441","1963","1977","15","50.19267823","","","","","1963","1977","15","n.a.","n.a.","n.a."
"1837451","1","37","CHALAWA, RIVER","CHALLAWA GORGE","NG","11.741666","8.072222","3860","490","1971","2005","35","69.81746032","","","","","1971","2005","35","19.225","0.6062796","157.0672539"
"1837460","1","37","WATARI, RIVER","GWARZO","NG","11.963333","8.4084","1450","451","1963","1973","11","52.02756427","","","","","1963","1973","11","n.a.","n.a.","n.a."
"1837461","1","37","WATARI, RIVER","DAWAKIN TOFA","NG","12.075","8.334444","1127","465","1964","1973","10","60.55180511","","","","","1964","1973","10","n.a.","n.a.","n.a."
"1837462","1","37","WATARI, RIVER","BAGWAI","NG","12.172222","8.155556","653","493","1973","1973","1","0","","","","","1973","1973","1","n.a.","n.a.","n.a."
"1837470","1","37","JAKARA","GEZAWA","NG","12.14","8.703056","534","413","1964","1973","10","44.93430657","","","","","1964","1973","10","0.706","0.022264416","41.69366292"
"1837500","1","37","GARI","JEKARADE","NG","12.592778","8.458889","1562","424","1963","1973","11","42.5974026","","","","","1963","1973","11","3.123","0.098486928","63.0518105"
"1837501","1","37","GARI","KUNCHI","NG","12.491667","8.268611","1155","466","1973","1973","1","0","","","","","1973","1973","1","n.a.","n.a.","n.a."
"1837510","1","37","TOMAS","BABARUGA","NG","12.316667","8.533333","689","423","1964","1973","10","49.48665298","","","","","1964","1973","10","n.a.","n.a.","n.a."
"1837520","1","37","TUWARA","KAZAURE","NG","12.651667","8.410556","451","448","1969","1973","5","65.86141132","","","","","1969","1973","5","n.a.","n.a.","n.a."
"1837560","1","37","MARMA CHANNEL","LIKORI","NG","12.636467","10.303883","-999","352","1973","2004","32","12.27389041","","","","","1973","2004","32","12.283","0.387356688","n.a."
"1837561","1","37","MARMA CHANNEL","KASAGA","NG","12.804167","10.386111","-999","346","1995","1998","4","0","","","","","1995","1998","4","5.356","0.168906816","n.a."
"1837570","1","37","DUDURUN WARWADE","CHAI-CHAI","NG","12.015467","9.2683","1710","390","1963","1990","28","61.87374749","","","","","1963","1990","28","n.a.","n.a.","n.a."
"1837580","1","37","DUDURUM GAYA","GAYA","NG","11.809783","8.88045","782","411","1963","1974","12","16.27066116","","","","","1963","1974","12","1.658","0.052286688","66.86277238"
"1837700","1","37","NGADA, RIVER","MAIDUGURI","NG","11.85","13.166667","-999","322","1977","1977","1","0","","","","","1977","1977","1","n.a.","n.a.","n.a."
"1837701","1","37","NGADA, RIVER","LOGOJERI","NG","11.685","13.313889","-999","329","1977","1978","2","0","","","","","1977","1978","2","n.a.","n.a.","n.a."
"1837800","1","37","YEDSERAM","BAMA","NG","11.533333","13.683333","4750","328","1977","1977","1","0","","","","","1977","1977","1","n.a.","n.a.","n.a."
"1837801","1","37","YEDSERAM","UBA","NG","10.455556","13.230556","-999","488","1977","1978","2","0","","","","","1977","1978","2","n.a.","n.a.","n.a."
"1837810","1","37","MBULI","MBULI","NG","12.316667","14.116667","-999","289","1977","1977","1","0","","","","","1977","1977","1","n.a.","n.a.","n.a."
"1870500","1","70","NYABARONGO","KIGALI","RW","-2","30","8900","1352","","","","","1965","1984","20","7.916666667","1965","1984","20","87.634","2.763625824","310.5197555"
"1870600","1","70","NYABARONGO","KANZENZE","RW","-2.06","30.11","14600","1338","","","","","1965","1984","20","3.75","1965","1984","20","109.333","3.447925488","236.15928"
"1870800","1","70","KAGERA","RUSUMO","RW","-2.38","30.79","30200","1290","","","","","1965","1984","20","4.60251046","1965","1984","20","224.071","7.066303056","233.9835449"
"1878100","1","78","SHEBELE, WABI","AFGOI","SO","2.17","45.09","278000","-999","","","","","1951","1979","29","9.552238806","1951","1979","29","45.432","1.432743552","5.153753784"
"1878200","1","78","SHEBELE, WABI","BALAD","SO","2.37","45.42","272700","-999","","","","","1951","1978","28","19.51951952","1951","1978","28","45.541","1.436180976","5.266523564"
"1878300","1","78","SHEBELE, WABI","MAHADDEI UEN","SO","3","45.53","255300","-999","","","","","1951","1979","29","25.51928783","1951","1979","29","58.249","1.836940464","7.195223126"
"1878400","1","78","SHEBELE, WABI","BULO BURTI","SO","3.87","45.67","231000","-999","","","","","1951","1978","28","16.21621622","1951","1978","28","61.691","1.945487376","8.422023273"
"1878500","1","78","SHEBELE, WABI","BELET UEN","SO","4.78","45.2","211800","-999","","","","","1951","1979","29","9.226190476","1951","1979","29","66.028","2.082259008","9.831251218"
"1880100","1","80","JUBBA, WEBI","LUGH GANANA","SO","3.56","42.32","179520","-999","","","","","1951","1979","29","8.308605341","1951","1979","29","190.801","6.017100336","33.51771578"
"1889100","1","89","MESSALO, RIO","EST. NAIROTO MONTEPUZ (58262047)","MZ","-12.5675","39","10450","-999","1963","1986","24","27.6498801","","","","","1963","1986","24","54.229","1.710165744","163.6522243"
"1889200","1","89","LICUARE, RIO","NICUADALA CAMPO (58279004)","MW","-17.570833","36.691667","3743","-999","1967","1984","18","22.23873205","","","","","1967","1984","18","14.899","0.469854864","125.5289511"
"1891500","1","91","ZAMBEZI RIVER","MATUNDO-CAIS (58316087)","MZ","-16.15","33.591667","940000","117","1960","1990","31","0.425768234","1976","1979","4","0","1960","1990","31","2486.752","78.42221107","83.42788412"
"1894200","1","94","BUZI, RIO","ESTAQUINHA (58415088)","MZ","-19.958333","34.166667","26871","35","1956","1983","28","26.08254741","1976","1977","2","0","1956","1983","28","192.158","6.059894688","225.518019"
"1894400","1","94","PUNGWE","BUE-MARIA (58414066)","MZ","-19.025278","34.18","15300","60","1953","1981","29","6.502395619","1976","1979","4","6.25","1953","1981","29","98.445","3.10456152","202.9125176"
"1894401","1","94","PUNGWE","E.N.102 (58414065)","MZ","-18.558333","33.25","3170","-999","1954","1980","27","5.706016126","","","","","1954","1980","27","65.321","2.059963056","649.830617"
"1895500","1","95","SAVE, RIO","VILLAFRANCA DO SAVE","MZ","-21.1","34.68","100885","20","","","","","1976","1979","4","2.127659574","1976","1979","4","424.192","13.37731891","132.5996819"
"1895501","1","95","SAVE, RIO","JUNGULO (58421047)","MZ","-21.141667","34.533333","102392","-999","1967","1981","15","4.399687133","","","","","1967","1981","15","298.938","9.427308768","92.07075522"
"1896500","1","96","LIMPOPO RIVER","CHOKWE","MZ","-24.5","33","342000","23","","","","","1976","1979","4","15.55555556","1976","1979","4","439.791","13.86924898","40.55335958"
"1896501","1","96","LIMPOPO RIVER","SICACATE (58510036)","MZ","-24.744444","33.543056","416522","-999","1970","1988","19","18.89992361","","","","","1970","1988","19","195.342","6.160305312","14.78986779"
"1896502","1","96","LIMPOPO RIVER","COMBOMUNE (58510033)","MZ","-23.460556","32.433333","266350","-999","1965","1993","29","3.5787621","","","","","1965","1993","29","103.088","3.250983168","12.20568113"
"1896510","1","96","ELEFANTES, RIO DOS","MACUCO (58521039)","MZ","-23.95","31.9","68550","-999","1961","1970","10","0","","","","","1961","1970","10","45.982","1.450088352","21.15373234"
"1897500","1","97","INCOMATI, RIO","CHOBELA","MZ","-25.02","32.73","37600","14","","","","","1976","1979","4","2.083333333","1976","1979","4","104.017","3.280280112","87.24149234"
"1897501","1","97","INCOMATI, RIO","RESSANO GARCIA C.F. (58613123)","MZ","-25.434722","31.993611","217773","-999","1952","1992","41","2.498288843","","","","","1952","1992","41","61.897","1.951983792","8.963387527"
"1897550","1","97","SABIE, RIO","MACHATUINE (58612030)","MZ","-25.17","32.068333","6345","-999","1953","1987","35","0","","","","","1953","1987","35","19.15","0.6039144","95.17957447"
